filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
Fur_elise_10.wav,0.2772063910961151,0.15903601050376892,997.7419860736775,2326.275481114537,1005.7064869364754,0.019813545935792348,-329.1561584472656,202.51451110839844,54.81773376464844,4.004566669464111,1.5148298740386963,-1.4522042274475098,0.35074636340141296,-2.06659197807312,-8.938493728637695,-11.842710494995117,-11.88520336151123,-9.627265930175781,-5.192162036895752,-2.59049129486084,-2.091919183731079,0.12079911679029465,1.2204086780548096,-2.9348866939544678,-6.218242168426514,-3.2353110313415527
Fur_elise_38.wav,0.25616586208343506,0.18661107122898102,992.86331344968,1907.7139904403732,1347.6114723899148,0.023612282492897728,-275.0495300292969,201.687744140625,21.989187240600586,-2.875971555709839,4.939911842346191,-1.2762649059295654,2.447807550430298,-2.8946590423583984,-9.915189743041992,-10.647546768188477,-10.420170783996582,-8.658614158630371,-4.931962966918945,-1.8622996807098389,-0.8203865885734558,1.3457400798797607,2.1353557109832764,-2.4395835399627686,-6.365781307220459,-5.0025458335876465
Fur_elise_1.wav,0.2634332478046417,0.14135479927062988,998.8758294149918,2285.8873325381583,1126.1543843283582,0.020795922730099503,-339.67510986328125,203.81097412109375,52.148460388183594,2.509817123413086,1.8709083795547485,-1.9039572477340698,-0.629153847694397,-2.750763177871704,-9.322495460510254,-11.42599105834961,-10.828109741210938,-8.510005950927734,-4.364579677581787,-1.9149574041366577,-1.1156368255615234,1.5068587064743042,2.8624324798583984,-1.538136601448059,-5.826170921325684,-4.172432899475098
Fur_elise_39.wav,0.26881566643714905,0.20931021869182587,915.5554174728046,2137.4082195213427,952.562881097561,0.02065639518002323,-296.2434997558594,206.79522705078125,57.475563049316406,1.722070574760437,-0.11658278107643127,-1.2906279563903809,0.007820616476237774,-2.52135968208313,-9.576225280761719,-12.518145561218262,-11.83525562286377,-9.264273643493652,-4.549784183502197,-0.8945604562759399,-0.036514051258563995,1.1871665716171265,1.5916510820388794,-2.575284719467163,-6.027945041656494,-3.685847520828247
Fur_elise_11.wav,0.2816568911075592,0.16386450827121735,941.0324977907859,2240.448711475369,948.4776383739406,0.020182094620157385,-338.0525207519531,213.86325073242188,58.81061935424805,5.9000444412231445,1.6321799755096436,-1.688356876373291,-0.2101314812898636,-4.158230781555176,-11.061344146728516,-12.421363830566406,-11.534923553466797,-9.041640281677246,-5.0230793952941895,-3.00846266746521,-2.5429739952087402,0.15259668231010437,1.3506444692611694,-2.495919942855835,-5.806404113769531,-3.223886013031006
Fur_elise_13.wav,0.24146176874637604,0.1750585287809372,1064.599614984861,2192.5986440207334,1352.106805724726,0.023456531668696712,-283.17523193359375,207.82627868652344,21.595144271850586,-4.178067207336426,5.11425256729126,-0.6530700922012329,2.9072265625,-4.14810848236084,-11.235039710998535,-11.238357543945312,-12.726076126098633,-10.28187370300293,-4.866940498352051,-2.938068389892578,-2.4094605445861816,0.9223963022232056,3.2760536670684814,-0.33083128929138184,-4.134113311767578,-2.416811943054199
Fur_elise_2.wav,0.2598573565483093,0.16086064279079437,989.9705781382808,2163.252484251844,1151.5728290264424,0.021912291809752748,-322.6475830078125,210.69485473632812,40.17390441894531,-0.2964050769805908,1.916227102279663,-2.371140241622925,1.4018124341964722,-2.136012077331543,-8.90747356414795,-10.028776168823242,-9.972155570983887,-7.868748188018799,-4.088864326477051,-2.5174813270568848,-2.0043163299560547,1.1296181678771973,2.8855695724487305,-1.5624548196792603,-5.911418437957764,-4.286134243011475
Fur_elise_3.wav,0.23464953899383545,0.1337694674730301,1083.584068840033,2253.769433725345,1352.638745747809,0.022714537448108855,-308.6195373535156,195.16419982910156,25.726177215576172,-4.336742401123047,5.544981956481934,-0.1440795660018921,1.6160763502120972,-3.1357929706573486,-10.397056579589844,-10.898295402526855,-11.400825500488281,-9.675525665283203,-5.502198219299316,-4.063101291656494,-3.1765429973602295,0.9970430731773376,3.694884777069092,-0.3294920325279236,-4.871963024139404,-3.5795745849609375
Fur_elise_12.wav,0.2682609260082245,0.161830872297287,1214.7444653275095,2620.6787109296915,1462.7602995728416,0.02190239995503597,-299.5540771484375,201.24197387695312,29.822643280029297,-2.4864583015441895,3.1519787311553955,-1.156779170036316,3.225898027420044,-2.2935070991516113,-9.549031257629395,-10.690950393676758,-12.24549674987793,-10.784381866455078,-6.632746696472168,-4.622661113739014,-4.001945495605469,-0.5647479891777039,2.5720698833465576,0.013077624142169952,-4.095724105834961,-2.8635776042938232
Fur_elise_16.wav,0.2819269895553589,0.1981225311756134,923.9860565683964,2124.659165197576,1007.1643661180394,0.020618837006960558,-300.27020263671875,211.25518798828125,45.692867279052734,-1.3927007913589478,-0.006008280906826258,-3.786205291748047,-0.5932353734970093,-3.073826789855957,-9.4652738571167,-9.935897827148438,-10.320975303649902,-10.017345428466797,-5.747084140777588,-3.0141103267669678,-2.882906913757324,0.2718774974346161,2.467495918273926,-1.4983450174331665,-3.994473934173584,-1.5428866147994995
